"Time of Day","Process Name","PID","Operation","Path","Result","Detail"
"08:46:56.2946543 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile\Languages","SUCCESS","Type: REG_MULTI_SZ, Length: 20, Data: en-GB, cs"
"08:46:56.2946909 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile","SUCCESS","Index: 1, Name: ShowAutoCorrection, Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2947021 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile\ShowAutoCorrection","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2947340 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile","SUCCESS","Index: 2, Name: ShowTextPrediction, Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2947447 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile\ShowTextPrediction","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2947746 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile","SUCCESS","Index: 3, Name: ShowCasing, Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2947881 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile\ShowCasing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2948214 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile","SUCCESS","Index: 4, Name: ShowShiftLock, Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2948321 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile\ShowShiftLock","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2948622 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile","SUCCESS","Index: 5, Name: UserLocaleFromLanguageProfileOptOut, Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2948741 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile\UserLocaleFromLanguageProfileOptOut","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2949058 AM","DllHost.exe","27228","RegEnumKey","HKCU\Control Panel\International\User Profile","SUCCESS","Index: 0, Name: cs"
"08:46:56.2949178 AM","DllHost.exe","27228","RegQueryKey","HKU\.DEFAULT\Control Panel\International\User Profile","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.2949281 AM","DllHost.exe","27228","RegCreateKey","HKU\.DEFAULT\Control Panel\International\User Profile\cs","SUCCESS","Desired Access: All Access, Disposition: REG_CREATED_NEW_KEY"
"08:46:56.2949784 AM","DllHost.exe","27228","RegQueryKey","HKCU\Control Panel\International\User Profile","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.2949885 AM","DllHost.exe","27228","RegOpenKey","HKCU\Control Panel\International\User Profile\cs","SUCCESS","Desired Access: All Access"
"08:46:56.2950019 AM","DllHost.exe","27228","RegQueryKey","HKCU\Control Panel\International\User Profile\cs","SUCCESS","Query: Cached, SubKeys: 0, Values: 3"
"08:46:56.2950127 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile\cs","SUCCESS","Index: 0, Name: CachedLanguageName, Type: REG_SZ, Length: 42, Data: @Winlangdb.dll,-1082"
"08:46:56.2950254 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile\cs\CachedLanguageName","SUCCESS","Type: REG_SZ, Length: 42, Data: @Winlangdb.dll,-1082"
"08:46:56.2950619 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile\cs","SUCCESS","Index: 1, Name: 0405:00000405, Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2950728 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile\cs\0405:00000405","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2951045 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile\cs","SUCCESS","Index: 2, Name: FeaturesToInstall, Type: REG_DWORD, Length: 4, Data: 243"
"08:46:56.2951157 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile\cs\FeaturesToInstall","SUCCESS","Type: REG_DWORD, Length: 4, Data: 243"
"08:46:56.2951475 AM","DllHost.exe","27228","RegEnumKey","HKCU\Control Panel\International\User Profile\cs","NO MORE ENTRIES","Index: 0, Length: 288"
"08:46:56.2951689 AM","DllHost.exe","27228","RegCloseKey","HKCU\Control Panel\International\User Profile\cs","SUCCESS",""
"08:46:56.2951794 AM","DllHost.exe","27228","RegCloseKey","HKU\.DEFAULT\Control Panel\International\User Profile\cs","SUCCESS",""
"08:46:56.2951905 AM","DllHost.exe","27228","RegEnumKey","HKCU\Control Panel\International\User Profile","SUCCESS","Index: 1, Name: en-GB"
"08:46:56.2952014 AM","DllHost.exe","27228","RegQueryKey","HKU\.DEFAULT\Control Panel\International\User Profile","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.2952114 AM","DllHost.exe","27228","RegCreateKey","HKU\.DEFAULT\Control Panel\International\User Profile\en-GB","SUCCESS","Desired Access: All Access, Disposition: REG_CREATED_NEW_KEY"
"08:46:56.2952604 AM","DllHost.exe","27228","RegQueryKey","HKCU\Control Panel\International\User Profile","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.2952706 AM","DllHost.exe","27228","RegOpenKey","HKCU\Control Panel\International\User Profile\en-GB","SUCCESS","Desired Access: All Access"
"08:46:56.2952829 AM","DllHost.exe","27228","RegQueryKey","HKCU\Control Panel\International\User Profile\en-GB","SUCCESS","Query: Cached, SubKeys: 0, Values: 3"
"08:46:56.2952937 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile\en-GB","SUCCESS","Index: 0, Name: CachedLanguageName, Type: REG_SZ, Length: 42, Data: @Winlangdb.dll,-1110"
"08:46:56.2953069 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile\en-GB\CachedLanguageName","SUCCESS","Type: REG_SZ, Length: 42, Data: @Winlangdb.dll,-1110"
"08:46:56.2953409 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile\en-GB","SUCCESS","Index: 1, Name: 0809:00000809, Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2953521 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile\en-GB\0809:00000809","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2953848 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile\en-GB","SUCCESS","Index: 2, Name: 0809:A0060809, Type: REG_DWORD, Length: 4, Data: 2"
"08:46:56.2953956 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile\en-GB\0809:A0060809","SUCCESS","Type: REG_DWORD, Length: 4, Data: 2"
"08:46:56.2954285 AM","DllHost.exe","27228","RegEnumKey","HKCU\Control Panel\International\User Profile\en-GB","NO MORE ENTRIES","Index: 0, Length: 288"
"08:46:56.2954402 AM","DllHost.exe","27228","RegCloseKey","HKCU\Control Panel\International\User Profile\en-GB","SUCCESS",""
"08:46:56.2954505 AM","DllHost.exe","27228","RegCloseKey","HKU\.DEFAULT\Control Panel\International\User Profile\en-GB","SUCCESS",""
"08:46:56.2954636 AM","DllHost.exe","27228","RegEnumKey","HKCU\Control Panel\International\User Profile","NO MORE ENTRIES","Index: 2, Length: 288"
"08:46:56.2954740 AM","DllHost.exe","27228","RegCloseKey","HKCU\Control Panel\International\User Profile","SUCCESS",""
"08:46:56.2954833 AM","DllHost.exe","27228","RegCloseKey","HKU\.DEFAULT\Control Panel\International\User Profile","SUCCESS",""
"08:46:56.2954919 AM","DllHost.exe","27228","RegEnumKey","HKCU\Control Panel\International","SUCCESS","Index: 3, Name: User Profile System Backup"
"08:46:56.2965270 AM","DllHost.exe","27228","RegQueryKey","HKU\.DEFAULT\Control Panel\International","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.2965408 AM","DllHost.exe","27228","RegCreateKey","HKU\.DEFAULT\Control Panel\International\User Profile System Backup","SUCCESS","Desired Access: All Access, Disposition: REG_CREATED_NEW_KEY"
"08:46:56.2966104 AM","DllHost.exe","27228","RegQueryKey","HKCU\Control Panel\International","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.2966222 AM","DllHost.exe","27228","RegOpenKey","HKCU\Control Panel\International\User Profile System Backup","SUCCESS","Desired Access: All Access"
"08:46:56.2966390 AM","DllHost.exe","27228","RegQueryKey","HKCU\Control Panel\International\User Profile System Backup","SUCCESS","Query: Cached, SubKeys: 1, Values: 5"
"08:46:56.2966547 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile System Backup","SUCCESS","Index: 0, Name: Languages, Type: REG_MULTI_SZ, Length: 12, Data: en-GB"
"08:46:56.2966698 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile System Backup\Languages","SUCCESS","Type: REG_MULTI_SZ, Length: 12, Data: en-GB"
"08:46:56.2967107 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile System Backup","SUCCESS","Index: 1, Name: ShowAutoCorrection, Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2967225 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile System Backup\ShowAutoCorrection","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2967591 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile System Backup","SUCCESS","Index: 2, Name: ShowTextPrediction, Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2967718 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile System Backup\ShowTextPrediction","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2968063 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile System Backup","SUCCESS","Index: 3, Name: ShowCasing, Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2968202 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile System Backup\ShowCasing","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2968547 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile System Backup","SUCCESS","Index: 4, Name: ShowShiftLock, Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2968654 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile System Backup\ShowShiftLock","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2968981 AM","DllHost.exe","27228","RegEnumKey","HKCU\Control Panel\International\User Profile System Backup","SUCCESS","Index: 0, Name: en-GB"
"08:46:56.2969098 AM","DllHost.exe","27228","RegQueryKey","HKU\.DEFAULT\Control Panel\International\User Profile System Backup","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.2969203 AM","DllHost.exe","27228","RegCreateKey","HKU\.DEFAULT\Control Panel\International\User Profile System Backup\en-GB","SUCCESS","Desired Access: All Access, Disposition: REG_CREATED_NEW_KEY"
"08:46:56.2969731 AM","DllHost.exe","27228","RegQueryKey","HKCU\Control Panel\International\User Profile System Backup","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.2969836 AM","DllHost.exe","27228","RegOpenKey","HKCU\Control Panel\International\User Profile System Backup\en-GB","SUCCESS","Desired Access: All Access"
"08:46:56.2970023 AM","DllHost.exe","27228","RegQueryKey","HKCU\Control Panel\International\User Profile System Backup\en-GB","SUCCESS","Query: Cached, SubKeys: 0, Values: 1"
"08:46:56.2970134 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International\User Profile System Backup\en-GB","SUCCESS","Index: 0, Name: 0809:00000809, Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2970274 AM","DllHost.exe","27228","RegSetValue","HKU\.DEFAULT\Control Panel\International\User Profile System Backup\en-GB\0809:00000809","SUCCESS","Type: REG_DWORD, Length: 4, Data: 1"
"08:46:56.2970670 AM","DllHost.exe","27228","RegEnumKey","HKCU\Control Panel\International\User Profile System Backup\en-GB","NO MORE ENTRIES","Index: 0, Length: 288"
"08:46:56.2970798 AM","DllHost.exe","27228","RegCloseKey","HKCU\Control Panel\International\User Profile System Backup\en-GB","SUCCESS",""
"08:46:56.2970934 AM","DllHost.exe","27228","RegCloseKey","HKU\.DEFAULT\Control Panel\International\User Profile System Backup\en-GB","SUCCESS",""
"08:46:56.2971046 AM","DllHost.exe","27228","RegEnumKey","HKCU\Control Panel\International\User Profile System Backup","NO MORE ENTRIES","Index: 1, Length: 288"
"08:46:56.2971156 AM","DllHost.exe","27228","RegCloseKey","HKCU\Control Panel\International\User Profile System Backup","SUCCESS",""
"08:46:56.2971248 AM","DllHost.exe","27228","RegCloseKey","HKU\.DEFAULT\Control Panel\International\User Profile System Backup","SUCCESS",""
"08:46:56.2971337 AM","DllHost.exe","27228","RegEnumKey","HKCU\Control Panel\International","NO MORE ENTRIES","Index: 4, Length: 288"
"08:46:56.2971445 AM","DllHost.exe","27228","RegCloseKey","HKU\.DEFAULT\Control Panel\International","SUCCESS",""
"08:46:56.2971537 AM","DllHost.exe","27228","RegCloseKey","HKCU\Control Panel\International","SUCCESS",""
"08:46:56.2971642 AM","DllHost.exe","27228","RegQueryKey","HKCU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.2971760 AM","DllHost.exe","27228","RegOpenKey","HKCU\Control Panel\International","SUCCESS","Desired Access: All Access"
"08:46:56.2971893 AM","DllHost.exe","27228","RegQueryKey","HKU","SUCCESS","Query: HandleTags, HandleTags: 0x0"
"08:46:56.2971996 AM","DllHost.exe","27228","RegCreateKey","HKU\S-1-5-19\Control Panel\International","SUCCESS","Desired Access: Write, Disposition: REG_OPENED_EXISTING_KEY"
"08:46:56.2972250 AM","DllHost.exe","27228","RegQueryKey","HKCU\Control Panel\International","SUCCESS","Query: Cached, SubKeys: 4, Values: 41"
"08:46:56.2972357 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 0, Name: Locale, Type: REG_SZ, Length: 18, Data: 00000809"
"08:46:56.2972488 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\Locale","SUCCESS","Type: REG_SZ, Length: 18, Data: 00000809"
"08:46:56.2972749 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 1, Name: LocaleName, Type: REG_SZ, Length: 12, Data: en-GB"
"08:46:56.2972864 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\LocaleName","SUCCESS","Type: REG_SZ, Length: 12, Data: en-GB"
"08:46:56.2972993 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 2, Name: s1159, Type: REG_SZ, Length: 6, Data: AM"
"08:46:56.2973099 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\s1159","SUCCESS","Type: REG_SZ, Length: 6, Data: AM"
"08:46:56.2973221 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 3, Name: s2359, Type: REG_SZ, Length: 6, Data: PM"
"08:46:56.2973325 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\s2359","SUCCESS","Type: REG_SZ, Length: 6, Data: PM"
"08:46:56.2973446 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 4, Name: sCurrency, Type: REG_SZ, Length: 4, Data: £"
"08:46:56.2973551 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sCurrency","SUCCESS","Type: REG_SZ, Length: 4, Data: £"
"08:46:56.2973671 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 5, Name: sDate, Type: REG_SZ, Length: 4, Data: /"
"08:46:56.2973773 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sDate","SUCCESS","Type: REG_SZ, Length: 4, Data: /"
"08:46:56.2973895 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 6, Name: sDecimal, Type: REG_SZ, Length: 4, Data: ."
"08:46:56.2974008 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sDecimal","SUCCESS","Type: REG_SZ, Length: 4, Data: ."
"08:46:56.2974160 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 7, Name: sGrouping, Type: REG_SZ, Length: 8, Data: 3;0"
"08:46:56.2974290 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sGrouping","SUCCESS","Type: REG_SZ, Length: 8, Data: 3;0"
"08:46:56.2974415 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 8, Name: sLanguage, Type: REG_SZ, Length: 8, Data: ENG"
"08:46:56.2974515 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sLanguage","SUCCESS","Type: REG_SZ, Length: 8, Data: ENG"
"08:46:56.2974634 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 9, Name: sList, Type: REG_SZ, Length: 4, Data: ,"
"08:46:56.2974733 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sList","SUCCESS","Type: REG_SZ, Length: 4, Data: ,"
"08:46:56.2974850 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 10, Name: sLongDate, Type: REG_SZ, Length: 26, Data: dd MMMM yyyy"
"08:46:56.2975152 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sLongDate","SUCCESS","Type: REG_SZ, Length: 26, Data: dd MMMM yyyy"
"08:46:56.2975312 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 11, Name: sMonDecimalSep, Type: REG_SZ, Length: 4, Data: ."
"08:46:56.2975420 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sMonDecimalSep","SUCCESS","Type: REG_SZ, Length: 4, Data: ."
"08:46:56.2975559 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 12, Name: sMonGrouping, Type: REG_SZ, Length: 8, Data: 3;0"
"08:46:56.2975669 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sMonGrouping","SUCCESS","Type: REG_SZ, Length: 8, Data: 3;0"
"08:46:56.2975816 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 13, Name: sMonThousandSep, Type: REG_SZ, Length: 4, Data: ,"
"08:46:56.2975923 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sMonThousandSep","SUCCESS","Type: REG_SZ, Length: 4, Data: ,"
"08:46:56.2976046 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 14, Name: sNativeDigits, Type: REG_SZ, Length: 22, Data: 0123456789"
"08:46:56.2976173 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sNativeDigits","SUCCESS","Type: REG_SZ, Length: 22, Data: 0123456789"
"08:46:56.2976305 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 15, Name: sNegativeSign, Type: REG_SZ, Length: 4, Data: -"
"08:46:56.2976414 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sNegativeSign","SUCCESS","Type: REG_SZ, Length: 4, Data: -"
"08:46:56.2976555 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 16, Name: sPositiveSign, Type: REG_SZ, Length: 2, Data: "
"08:46:56.2976659 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sPositiveSign","SUCCESS","Type: REG_SZ, Length: 2, Data: "
"08:46:56.2976777 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 17, Name: sShortDate, Type: REG_SZ, Length: 22, Data: dd/MM/yyyy"
"08:46:56.2976878 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sShortDate","SUCCESS","Type: REG_SZ, Length: 22, Data: dd/MM/yyyy"
"08:46:56.2976998 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 18, Name: sThousand, Type: REG_SZ, Length: 4, Data: ,"
"08:46:56.2977099 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sThousand","SUCCESS","Type: REG_SZ, Length: 4, Data: ,"
"08:46:56.2977217 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 19, Name: sTime, Type: REG_SZ, Length: 4, Data: :"
"08:46:56.2977344 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sTime","SUCCESS","Type: REG_SZ, Length: 4, Data: :"
"08:46:56.2977464 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 20, Name: sTimeFormat, Type: REG_SZ, Length: 24, Data: hh:mm:ss tt"
"08:46:56.2977568 AM","DllHost.exe","27228","RegSetValue","HKU\S-1-5-19\Control Panel\International\sTimeFormat","SUCCESS","Type: REG_SZ, Length: 24, Data: hh:mm:ss tt"
"08:46:56.2978351 AM","DllHost.exe","27228","RegEnumValue","HKCU\Control Panel\International","SUCCESS","Index: 21, Name: sShortTime, Type: REG_SZ, Length: 18, Data: hh:mm tt"
